imdb_id,summary,actors,release_date
tt5074352,Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.,Aamir Khan|Fatima Sana Shaikh|Sanya Malhotra|Sakshi Tanwar|Aparshakti Khurana|Zaira Wasim|Suhani Bhatnagar|Ritvik Sahore|Girish Kulkarni|,21 December 2016 (USA)
tt4744086,Follows a young  married couple whose relationship challenges the gender roles placed upon women and men in Indian society.,Amitabh Bachchan|Kareena Kapoor|Arjun Kapoor|Jaya Bachchan|Rajit Kapoor|Swaroop Sampat|Abhiroy Singh|Ratnesh Mani|N. Madhusudan|Tanvir Singh|Priyanka Moodley|Sanjeev Wadhwani|Geeta Udeshi|Richard John Lovatt|,1 April 2016 (India)
tt4940456,A horse groom reconnects with his childhood love  but she is engaged to marry the local prince.,Harshvardhan Kapoor|Saiyami Kher|Art Malik|Anuj Choudhry|Om Puri|K.K. Raina|,7 October 2016 (USA)
tt2140465,Tanu and Manu's marriage collapses. What happens when Manu meets Tanu's lookalike Kusum - and when Tanu returns?,Kangana Ranaut|Madhavan|Jimmy Sheirgill|Swara Bhaskar|Rajesh Sharma|Mohammed Zeeshan Ayyub|Eijaz Khan|Deepak Dobriyal|Manu Rishi Chadha|Raj Awasti|Gaurav Mishra|Aakash Dahiya|Alex Jaep|,22 May 2015 (USA)
tt3595298,While recovering from an assassination attempt four days before his coronation  a stern prince is replaced by a romantic lookalike.,Salman Khan|Sonam Kapoor|Neil Nitin Mukesh|Deepak Dobriyal|Arman Kohli|Swara Bhaskar|Aashika Bhatia|Deep Raj Rana|Manoj Joshi|Sanjay Mishra|Samaira Rao|Anupam Kher|Suhasini Mulay|Sameer Dharmadhikari|,12 November 2015 (USA)
tt4386684,The assassination of Indira Gandhi leads to a slow spread of brutal violence against Sikhs  leaving a Sikh man and his family trapped in endless danger.,Soha Ali Khan|Lakha Lakhwinder Singh|Nagesh Bhonsle|Arohi Radhakrishnan|,21 October 2016 (USA)
tt3863552,An Indian man with a magnanimous heart takes a young mute Pakistani girl back to her homeland to reunite her with her family.,Salman Khan|Harshaali Malhotra|Nawazuddin Siddiqui|Kareena Kapoor|Sharat Saxena|Alka Badola Kaushal|Om Puri|Meher Vij|Rajesh Sharma|Mir Sarwar|Khushaal Pawar|Krunal Pandit|Manoj Bakshi|Mursaleem Qureshi|,17 July 2015 (USA)
tt4535650,The siblings of two estranged lovers fall for each other  unaware of the violent past that drove them apart.,Shah Rukh Khan|Kajol|Varun Dhawan|Kriti Sanon|Boman Irani|Varun Sharma|Johnny Lever|Mukesh Tiwari|Pankaj Tripathi|Sanjay Mishra|Chetna Pande|Vinod Khanna|Kabir Bedi|,18 December 2015 (USA)
tt3679000,Based on the true story of the Fictitious Dance group; their rise to fame  sudden downfall  and their heroic attempt to seek vindication by regaining their lost pride and glory.,Prabhu Deva|Varun Dhawan|Shraddha Kapoor|Lauren Gottlieb|Dharmesh Yelande|Punit Pathak|Raghav Juyal|Tisca Chopra|Jineet Rath|Akanksha Nehra|Prachee Shah Paandya|,19 June 2015 (USA)
tt3735246,An account of the romance between the Maratha general  Baji Rao I and Mastani  princess of Bundelkhand.,Ranveer Singh|Deepika Padukone|Priyanka Chopra|Tanvi Azmi|Mahesh Manjrekar|Raza Murad|Aditya Pancholi|Milind Soman|Vaibhav Tatwawaadi|Yatin Karyekar|Benjamin Gilani|Zila Khan|Ganesh Yadav|Sukhada Khandkekar|,18 December 2015 (USA)
tt3159708,A pair of reformed gangsters try to find a husband for their newly discovered sister  but complications arise due to mistaken identities.,Anil Kapoor|Nana Patekar|Dimple Kapadia|John Abraham|Shruti Haasan|Shiney Ahuja|Paresh Rawal|Naseeruddin Shah|,4 September 2015 (USA)
tt3848892,An elite counter-intelligence unit learns of a plot  masterminded by a maniacal madman. With the clock ticking  it's up to them to track the terrorists' international tentacles and prevent them from striking at the heart of India.,Akshay Kumar|Danny Denzongpa|Rana Daggubati|Taapsee Pannu|Anupam Kher|Kay Kay Menon|Sushant Singh|Madhurima Tuli|Mikaal Zulfiqar|Hasan Noman|Rasheed Naz|Kerem Sarikaya|Zachary Coffin|,23 January 2015 (India)
tt3696192,A lazy youth failing to take up any responsibility is sent to work with his father's friend in Goa where he meets a woman who has problems of her own.,Akshay Kumar|Amy Jackson|Lara Dutta|Kay Kay Menon|Rati Agnihotri|Yograj Singh|Pradeep Singh Rawat|Anil Charanjeett|Arfi Lamba|Kunal Kapoor|Murli Sharma|,2 October 2015 (India)
tt2424988,A grief-stricken man takes the law into his own hands when he begins to kidnap and murder corrupt public servants.,Akshay Kumar|Shruti Haasan|Kareena Kapoor|Jaideep Ahlawat|Chitrangda Singh|Sunil Grover|Shruti Bapna|Jitendra Trehan|Suman|Vikas Shrivastav|Ishita Vyas|Rajiv Kachroo|Sanjay Gurbaxani|Jagdish Rajpurohit|,1 May 2015 (India)
tt4355892,Add a Plot »,Shakti Kapoor|Prashant Narayanan|Aditya Pancholi|Rakhi Sawant|Ashima Sharma|,2 January 2015 (India)
tt4271730,A supernatural mystery about a young woman whose dead sister relentlessly haunts her.,Bipasha Basu|Karan Singh Grover|Sulabha Arya|Zakir Hussain|Neena Gupta|Nilima Priya|Sanjay Sharma|,16 January 2015 (India)
tt3398048,Caught in the middle of a lethal unrequited love  an athlete protects a young woman from an unwanted marriage.,Arjun Kapoor|Sonakshi Sinha|Manoj Bajpayee|Deepti Naval|Raj Babbar|Shruti Haasan|,9 January 2015 (USA)
tt4373886,A mysterious sum of money is credited into Prithvi Khurrana  a commoner's bank account. It is allegedly done by a top notorious don.This forms the crux of the film leading to subsequent comical situations.,Zayed Khan|Tina Desai|Anupam Kher|Rannvijay Singh|Talia Bentson|,16 January 2015 (India)
tt4332114,Dolly is a con woman who marries unsuspecting men and on the wedding night runs away with their money. On the case is a police officer and two disgruntled grooms.,Malaika Arora|Karan Ashar|Mohammed Zeeshan Ayyub|Karim Hajee|Brijendra Kala|Sonam Kapoor|Saif Ali Khan|Umar Raza Khan|Rajkummar Rao|Pulkit Samrat|Varun Sharma|,23 January 2015 (India)
tt4338154,The film which is based on the life on an Indian scientist Shivkar Bapuji Talpade  who is credited to have constructed India's first unmanned plane is the tale of the hardships that he went...                    ,Naman Jain|,6 February 2015 (USA)
tt3886444,An erotic love triangle revolving around a writer adrift in the icy slopes of Kashmir where he discovers a woman with a strange  silent past.,Gurmeet Choudhary|Ali Fazal|Sapna Pabbi|Debina Choudhary|,30 January 2015 (India)
tt3337550,A Doctor stands accused of killing his own eighteen-year old daughter. While this aggrieved father protests his innocence  all evidence points towards him irrefutably. While his own wife ...                    ,Kay Kay Menon|Ashish Vidyarthi|Tisca Chopra|Mita Vasisht|Ashwini Kalsekar|Kakar Vinit|Jitendra Barsiwal|Farida Dadi|Ramesh Deo|Usha Jadhav|Bikramjeet Kanwarpal|Murari Kumar|Aarush Maurya|Nimai Bali|,30 January 2015 (India)
tt2872050,Jai Jawaan Jai Kisaan is a journey about Lal Bahadur Shashtri's glorious life. The movie begins with the various freedom fights in the country during the pre-independence era. A time where ...                    ,Rati Agnihotri|Kanchan Awasthi|Rishi Bhutani|Prem Chopra|Imran Hasnee|Jatin Khurana|Avinash Kumar|,6 February 2015 (India)
tt3836958,An aspiring actor with the inability to speak  joins forces with a man who has a powerful voice. Together they take the film industry by storm  but will their egos get in the way?,Amitabh Bachchan|Dhanush|Akshara Haasan|Abhinaya|Pete Meads|Rukmini Vijayakumar|Shubham|Pratik|Sonamani|Rajeev|Ajay Jadhav|Asif Ali Beg|Ivan Rodrigues|Uday Tikekar|,6 February 2015 (India)
tt3678782,An innocent man turns brutal when his family gets killed in a bank robbery and one of the perpetrators escapes. 15 years later  he begins his deadly game of vengeance.,Varun Dhawan|Nawazuddin Siddiqui|Yami Gautam|Huma Qureshi|Neel Tyagi|Vinay Pathak|Radhika Apte|Pratima Kazmi|Divya Dutta|Kumud Mishra|Ashwini Kalsekar|Murli Sharma|Gopal K. Singh|Zakir Hussain|,20 February 2015 (USA)
tt2976182,Successful film-maker Kabir meets with Ayesha and falls in love. He suffers a heartbreak when she leaves him. Meanwhile  a thief named Roy undergoes a change of heart when he experiences love.,Arjun Rampal|Jacqueline Fernandez|Ranbir Kapoor|Barun Chanda|,12 February 2015 (Kuwait)
tt4094820,"This roller coaster ride begins with the Wealthy Mr. Beri slipping into his third Coma. His four estranged children have to make it back home to be there while their father ""hopefully"" ...                    ",Swanand Kirkire|Shilpa Shukla|Kushal Punjabi|Siddharth Sharma|,
tt4384270,The protagonists are both almost ten-year-old children. The father of one of them is a player who wants hist son to become one too  but his son is more interested in Studying. The other ...                    ,Sulabha Arya|Anang Desai|Jyoti Gauba|Yash Ghanekar|Vikram Gokhale|Smera Jadhav|Supriya Karnik|Vijay Kashyap|Prasad Reddy|Joy Sengupta|Dipannita Sharma|Manisha Thakur|,
tt2202086,Home Minister Janardhan Jagirdarand chief Minister Anna Saheb are much concerned over the criminal activities of underworld dons Rawal and Rauf Lala. Rawal is operating from Bangkok while ...                    ,Nana Patekar|Mohan Agashe|Gul Panag|Ashutosh Rana|Raj Zutshi|Govind Namdeo|Vikram Gokhale|Bobby Bedi|Jagat Rawat|,27 February 2015 (India)
tt2334779,Umber Singh is a Sikh who loses everything during the separation of India in 1947 and is forced to leave his homeland. He obsessively wishes for a male heir. When his fourth daughter is born  he decides to wage a fight against destiny.,Irrfan Khan|Tisca Chopra|Tillotama Shome|Rasika Dugal|Danish Akhtar|Sonia Bindra|Faezeh Jalali|Dhami|Jitendra Kaur|Sukhwinder Virk|Sarabjit|Bhavya|Riyaz Aulakh|Nakul Arora|,26 September 2014 (India)
tt4107858,Guru Ji is a social reformer who works to help people fight against social evils.,Gurmeet Ram Rahim Singh|Daniel Kaleb|Flora Saini|Jayshree Soni|Olexandra Semen|Gaurav Gera|Raju Pandit|,13 February 2015 (India)
tt4501576,In order to gain power  Anokhi Devi blackmails and sleeps with a politician. However  when she goes missing; the CBI step in to investigate.,Anupam Kher|Atul Kulkarni|Awadhesh Mishra|Govind Namdeo|Om Puri|Ashutosh Rana|Naseeruddin Shah|Mallika Sherawat|Jackie Shroff|Sushant Singh|,6 March 2015 (India)
tt3495030,Prem and his oversized wife Sandhya are supposed to spend a lifetime together. Will a regular arranged marriage turn out to be a perfect mismatch?,Ayushmann Khurrana|Bhumi Pednekar|Sanjay Mishra|Kumar Sanu|Sheeba Chaddha|Seema Bhargava|Chandrachoor Rai|Devika Vatsa|Alka Amin|Shardul Rana|Mahesh Sharma|Shrikant Verma|Swedha Singh|V.K. Sharma|,27 February 2015 (India)
tt3666258,Dev  though a self proclaimed wise man  finds comfort in being a loser  having given up on life as a result of a love gone wrong. A life changing event takes him on a journey to a coffee plantation.,Arjun Mathur|Sugandha Garg|Ishwari Bose-Bhattacharya|Mohan Kapoor|,6 March 2015 (USA)
tt4512230,A villager goes to Mumbai to find his judwa brother. But he finds his judwa brother is opposite to him and the whole movie runs around this.,Ganesh Acharya|Maninder Singh|Nupur Sharma|Prem Chopra|Hanif Hilal|Indira Krishnan|Govinda|Kurush Deboo|,6 March 2015 (India)
tt4511416,Dev's girlfriend leaves him on the night he was planning to propose to her. Months later  a private investigator is trying to track her down.,Sidhant Gupta|Suzanna Mukherjee|Gunjan Malhotra|Sharib Hashmi|Karan Veer Mehra|,6 March 2015 (India)
tt3742284,On their way to a weekend retreat  a married couple find their dream vacation turn into a nightmare when they cross paths with a dangerous gang.,Anushka Sharma|Neil Bhoopalam|Darshan Kumaar|Deepti Naval|Tanya Purohit|Kanchan Sharma|Tushar Grover|,13 March 2015 (India)
tt4333674,Mandar  an ordinary guy is obsessed with sex and chases girls until he meets Tripti and decides to settle down with her.,Gulshan Devaiah|Radhika Apte|Sai Tamhankar|Veera Saxena|Rachel D'Souza|Hansa Singh|Divya Shah|Sagar Deshmukh|Nina Kulkarni|Vaibhav Tatwawaadi|Kiran Khoje|Shalva Kinjawadekar|Ayli Ghiya|Kallirroi Tziafeta|,20 March 2015 (India)
tt3447364,While investigating the disappearance of a chemist  a detective uncovers a larger conspiracy to unsettle Calcutta.,Sushant Singh Rajput|Anand Tiwari|Neeraj Kabi|Divya Menon|Swastika Mukherjee|Meiyang Chang|Mark Bennington|Taka Higuchi|Shivam|Kaushik Ghosh|Anindya Pulak Banerjee|Arindol Bagchi|Peter Wong|Pradipto Kumar Chakraborty|,3 April 2015 (USA)
tt4594848,Prem (Adhyayan Suman) a medical student from Delhi happens to visit Lucknow for his friends wedding and falls in love with Sunaina (Karishma Kotak) from Lucknow. It is love at first sight ...                    ,Adhyayan Suman|Karishma Kotak|,3 April 2015 (India)
tt3717068,When an aging activist is arrested  the lives of the accused  the lawyers  and the judge intertwine to reveal bigotry that underscores the judicial system.,Vira Sathidar|Vivek Gomber|Geetanjali Kulkarni|Pradeep Joshi|Shirish Pawar|Usha Bane|,17 April 2015 (India)
tt2929690,A rebellious young woman with cerebral palsy leaves her home in India to study in New York  unexpectedly falls in love  and embarks on an exhilarating journey of self-discovery.,Kalki Koechlin|Revathy|Sayani Gupta|Hussain Dalal|Tenzing Dalha|Kuljeet Singh|Malhar Khushu|William Moseley|Jose Rivera|Shuchi Dwivedi|Doug Plaut|Jennifer Silverstein|Jacob Berger|Marco Torriani|,14 June 2016 (USA)
tt3848938,After gaining the power of invisibility; a man becomes a vigilante  in order to take revenge on those who have wronged him.,Emraan Hashmi|Amyra Dastur|Tanmay Bhat|Sushil Pandey|,17 April 2015 (USA)
tt4556848,Follows the relationship between two young minds  which took a unfavorable turn.,Sara Loren|Priyanshu Chatterjee|,27 March 2015 (India)
tt4500734,Two lovers  having been denied true love 300 years ago  are reincarnated in order to correct that wrong.,Sunny Leone|Rahul Dev|Mohit Ahlawat|Jay Bhanushali|Jas Arora|Shivani Tanksale|Anand Vijay Kumar|Ehsaan Qureshi|Nausheen Ahmed|Girish Thappar|Daniel Weber|Kulvinder Bakshish|C. Jay Munshi|Siddharth Singh|,10 April 2015 (India)
tt4354740,At the age of 55  a Hindu man discovers that he was born Muslim and adopted by a Hindu family.,Naseeruddin Shah|Paresh Rawal|Annu Kapoor|,10 April 2015 (India)
tt2962230,Revolving around a middle-class family  Kaagaz Ke Fools touches upon the issue of lack of good novel writers.,Vinay Pathak|Mugdha Godse|Raima Sen|,24 April 2015 (India)
tt4671212,The gripping film is inspired by true stories of the mysterious conception of Nidhivan  a place near Mathura. The film is set against the backdrop of a road trip of four friends from Mumbai...                    ,Auroshika Dey|Arjun Fauzdar|Swaroopa Ghosh|,17 April 2015 (India)
tt2800452,Dhruv an aspirant IAS officer  takes a private loan from a company in order to buy a car in order to woo the girl he loves  Sakshi. Soon enough  life turns upside down for him as he is ...                    ,Ira Dubey|Natalia Kapchuk|Prachi Mishra|Deepaq Sharma|Divyendu Sharma|Jackie Shroff|,20 March 2015 (India)
tt4272420,A middle-aged Gujrati businessman puts on a charade after a famous film actress asks to move in with him  in preparation for a movie role.,Ram Kapoor|Sunny Leone|Evelyn Sharma|Navdeep Chhabra|Suchita Trivedi|Mehul Buch|Prashant Kapoor|Priyanka Sharma|Avantika Khatri|Kurush Deboo|Errol Peter Marks|Sunny Rajani|Anshool Uttamani|Michael Hagerty-Roach|,8 May 2015 (India)
tt3767372,A quirky comedy about the relationship between a daughter and her aging father  whose eccentricities drive everyone crazy.,Deepika Padukone|Amitabh Bachchan|Irrfan Khan|Moushumi Chatterjee|Raghuvir Yadav|Jishu Sengupta|Balendar Singh|Swaroopa Ghosh|Sajal Bhattacharya|Rupsa Banerjee|Nutan Mathur|Prerna Chawla|Aniruddha Roy Chowdhury|Bishwadeep Chatterjee|,8 May 2015 (USA)
tt4718678,Add a Plot »,Shakti Anand|Arun Bali|Vedant Bali|Sunita Dhir|Gurpreet Ghuggi|Gulshan Grover|Mannat|Priyanka Shah|Karaan Singh|,
tt2979920,An ordinary man goes against all odds and forges his destiny to become a 'Big Shot'.,Ranbir Kapoor|Anushka Sharma|Karan Johar|Satyadeep Misra|Manish Chaudhary|Kay Kay Menon|Siddartha Basu|Vivaan Shah|Vicky Kaushal|Atul Srivastava|Akash Dabas|Jagdish Rajpurohit|Varun Grover|Sandesh Jadhav|,15 May 2015 (USA)
tt4023852,Two men from India land in Karachi  Pakistan  without their passports. They get trapped by the Taliban and desperately try to find a way to get back to India.,Arshad Warsi|Jackky Bhagnani|Lauren Gottlieb|Kumud Pant|Ayub Khoso|Adnan Shah|Kubra Khan|Dalip Tahil|Pavan Malhotra|,28 May 2015 (India)
tt4110568,The Mehra family must contemplate over their way of living and their love lives while on a cruise celebrating their 30th wedding anniversary.,Anil Kapoor|Shefali Shah|Priyanka Chopra|Ranveer Singh|Anushka Sharma|Farhan Akhtar|Rahul Bose|Zarina Wahab|Vikrant Massey|,5 June 2015 (USA)
tt3255586,In this comedy of errors  Kasturi is a prostitute who gets caught in the middle of an elaborate scheme orchestrated by two warring political parties.,Meenakshi Dixit|Indrajeet Soni|Bharat Jadhav|Yashpal Sharma|Chinmay Jadhavrao|Deepak Shirke|Akhilendra Mishra|Mushtaq Khan|Aanand Kale|Vedish|Prerna Wanvari|Aakash Pandey|Geetanjali Kulkarni|Virendra Saxena|,29 May 2015 (India)
